100623,799065,1,2013,"B"
1213395,1270612,8,2013,"B"
1270612,90758,9,2013,"B"
268328,1219314,8,2013,"B"
1171962,268328,8,2013,"B"
1418587,57217,4,2013,"B"
1270612,90758,9,2013,"B"
1270612,217030,2,2013,"B"
100623,1471858,1,2013,"B"
1213395,217030,5,2013,"B"
1164070,90758,8,2013,"B"
262409,136137,4,2013,"B"
1270612,90758,9,2013,"B"
1213395,1270612,8,2013,"B"
1213395,205192,8,2013,"B"
264382,268328,4,2013,"B"
1270612,90758,9,2013,"B"
1270612,217030,2,2013,"B"
100623,799065,1,2013,"B"
217030,268328,5,2013,"B"
264382,1171962,4,2013,"B"
1213395,799065,8,2013,"B"
1270612,90758,9,2013,"B"
1213395,1270612,8,2013,"B"
1213395,90758,8,2013,"B"
1471858,57217,4,2013,"B"
1270612,90758,9,2013,"B"
1270612,1171962,2,2013,"B"
100623,1213395,1,2013,"B"
799065,1452128,4,2013,"B"
217030,1181827,5,2013,"B"
1270612,90758,9,2013,"B"
264382,136137,8,2013,"B"
799065,1270612,8,2013,"B"
268328,1219314,8,2013,"B"
799065,136137,4,2013,"B"
1219314,1345586,9,2013,"B"
1171962,224922,1,2013,"B"
1270612,205192,2,2013,"B"
224922,90758,4,2013,"B"
217030,1345586,9,2013,"B"
1213395,217030,5,2013,"B"
1213395,1181827,8,2013,"B"
1213395,1270612,8,2013,"B"
799065,57217,4,2013,"B"
205192,1181827,8,2013,"B"
1219314,1345586,9,2013,"B"
224922,1418587,1,2013,"B"
1471858,217030,2,2013,"B"
799065,57217,4,2013,"B"
1345586,217030,5,2013,"B"
1270612,1471858,9,2013,"B"
1213395,1181827,8,2013,"B"
1213395,799065,8,2013,"B"
268328,1219314,8,2013,"B"
1270612,1418587,1,2013,"B"
1213395,205192,2,2013,"B"
1171962,1452128,9,2013,"B"
1471858,799065,4,2013,"B"
1213395,1181827,5,2013,"B"
1213395,1270612,9,2013,"B"
205192,90758,8,2013,"B"
57217,90758,8,2013,"B"
268328,1219314,8,2013,"B"
1171962,1213395,1,2013,"B"
799065,1181827,4,2013,"B"
799065,205192,2,2013,"B"
1213395,1270612,9,2013,"B"
799065,1213395,4,2013,"B"
1213395,1270612,9,2013,"B"
1213395,90758,8,2013,"B"
57217,799065,5,2013,"B"
1219314,1471858,8,2013,"B"
799065,1471858,4,2013,"B"
1171962,799065,1,2013,"B"
1213395,1270612,9,2013,"B"
1213395,217030,2,2013,"B"
1219314,1471858,4,2013,"B"
799065,1345586,4,2013,"B"
1213395,1270612,9,2013,"B"
1213395,205192,8,2013,"B"
57217,1181827,5,2013,"B"
799065,1471858,4,2013,"B"
205192,1471858,8,2013,"B"
1171962,1471858,1,2013,"B"
1213395,217030,2,2013,"B"
1270612,1471858,4,2013,"B"
799065,1471858,4,2013,"B"
1171962,1219314,8,2013,"B"
1213395,1270612,9,2013,"B"
799065,1171962,4,2013,"B"
217030,1181827,5,2013,"B"
205192,1181827,8,2013,"B"
1171962,799065,1,2013,"B"
799065,1181827,2,2013,"B"
1213395,1270612,9,2013,"B"
1270612,1471858,4,2013,"B"
1345586,1181827,4,2013,"B"
1171962,1219314,8,2013,"B"
1345586,90758,4,2013,"B"
1213395,1181827,5,2013,"B"
264382,268328,8,2013,"B"
799065,217030,2,2013,"B"
1164070,59190,4,2013,"B"
799065,264382,4,2013,"B"
1213395,1270612,9,2013,"B"
1171962,799065,1,2013,"B"
90758,1219314,8,2013,"B"
1471858,799065,4,2013,"B"
1213395,1270612,9,2013,"B"
1213395,1181827,5,2013,"B"
799065,217030,2,2013,"B"
1471858,1164070,8,2013,"B"
1213395,59190,4,2013,"B"
1213395,1270612,9,2013,"B"
799065,1452128,4,2013,"B"
1171962,1471858,1,2013,"B"
205192,268328,9,2013,"B"
1213395,1270612,9,2013,"B"
224922,1181827,4,2013,"B"
1213395,217030,1,2013,"B"
1213395,90758,5,2013,"B"
1213395,59190,4,2013,"B"
1213395,1219314,8,2013,"B"
1213395,1270612,9,2013,"B"
1471858,799065,4,2013,"B"
205192,268328,9,2013,"B"
1213395,1270612,9,2013,"B"
1345586,799065,4,2013,"B"
799065,217030,1,2013,"B"
217030,90758,5,2013,"B"
1164070,59190,4,2013,"B"
1213395,1270612,9,2013,"B"
1410695,264382,4,2013,"B"
1471858,217030,8,2013,"B"
57217,268328,9,2013,"B"
1270612,1418587,1,2013,"B"
1345586,136137,4,2013,"B"
1213395,1270612,9,2013,"B"
1345586,1219314,1,2013,"B"
1410695,1171962,4,2013,"B"
1164070,59190,4,2013,"B"
1213395,1270612,9,2013,"B"
205192,268328,8,2013,"B"
1181827,799065,1,2013,"B"
57217,59190,9,2013,"B"
1410695,1213395,4,2013,"B"
1213395,1181827,5,2013,"B"
1213395,1270612,9,2013,"B"
136137,90758,1,2013,"B"
1410695,1219314,4,2013,"B"
1213395,1270612,9,2013,"B"
1164070,59190,4,2013,"B"
1181827,799065,1,2013,"B"
1345586,799065,4,2013,"B"
1471858,90758,8,2013,"B"
90758,1219314,9,2013,"B"
1213395,1270612,9,2013,"B"
217030,799065,5,2013,"B"
1171962,90758,1,2013,"B"
1345586,1181827,4,2013,"B"
1213395,1270612,9,2013,"B"
1213395,59190,4,2013,"B"
1171962,1471858,1,2013,"B"
1410695,1219314,4,2013,"B"
1213395,1270612,9,2013,"B"
1213395,1219314,9,2013,"B"
1219314,1345586,8,2013,"B"
1213395,217030,5,2013,"B"
1410695,799065,4,2013,"B"
1213395,1270612,9,2013,"B"
1219314,90758,1,2013,"B"
224922,57217,4,2013,"B"
1171962,799065,1,2013,"B"
1213395,1270612,9,2013,"B"
1213395,1219314,9,2013,"B"
1213395,1471858,8,2013,"B"
1213395,1471858,5,2013,"B"
1270612,268328,9,2013,"B"
1410695,1345586,4,2013,"B"
1270612,1471858,1,2013,"B"
1171962,1213395,1,2013,"B"
224922,1410695,4,2013,"B"
1181827,1345586,9,2013,"B"
1345586,1219314,4,2013,"B"
217030,1345586,2,2013,"B"
205192,1213395,8,2013,"B"
1345586,1213395,4,2013,"B"
90758,1345586,9,2013,"B"
1213395,217030,5,2013,"B"
1171962,90758,1,2013,"B"
1171962,1213395,1,2013,"B"
224922,57217,4,2013,"B"
1270612,264382,4,2013,"B"
268328,799065,9,2013,"B"
1181827,224922,2,2013,"B"
90758,1270612,8,2013,"B"
1471858,1219314,4,2013,"B"
268328,799065,9,2013,"B"
1213395,1181827,5,2013,"B"
1171962,799065,1,2013,"B"
90758,1471858,1,2013,"B"
799065,1213395,4,2013,"B"
224922,1171962,4,2013,"B"
268328,90758,9,2013,"B"
1181827,1213395,2,2013,"B"
1213395,217030,8,2013,"B"
1345586,1219314,4,2013,"B"
268328,1345586,9,2013,"B"
1171962,1213395,1,2013,"B"
217030,1181827,5,2013,"B"
90758,1471858,1,2013,"B"
1181827,224922,2,2013,"B"
1213395,1471858,8,2013,"B"
1213395,1345586,9,2013,"B"
1171962,799065,1,2013,"B"
217030,1471858,4,2013,"B"
1171962,217030,5,2013,"B"
1181827,1471858,1,2013,"B"
1181827,224922,2,2013,"B"
1213395,1410695,2,2013,"B"
1345586,1219314,4,2013,"B"
1213395,1471858,8,2013,"B"
799065,1471858,1,2013,"B"
217030,1410695,2,2013,"B"
268328,1471858,4,2013,"B"
1345586,1213395,4,2013,"B"
1171962,57217,5,2013,"B"
1171962,1213395,1,2013,"B"
1171962,1410695,2,2013,"B"
1345586,1219314,4,2013,"B"
1181827,217030,2,2013,"B"
1213395,224922,8,2013,"B"
799065,100623,1,2013,"B"
1213395,1410695,2,2013,"B"
1410695,1213395,4,2013,"B"
217030,1471858,4,2013,"B"
1345586,1410695,2,2013,"B"
1410695,1171962,4,2013,"B"
1345586,1471858,1,2013,"B"
1171962,217030,5,2013,"B"
1213395,217030,2,2013,"B"
1171962,1471858,1,2013,"B"
1410695,1219314,4,2013,"B"
1171962,1410695,2,2013,"B"
1270612,90758,8,2013,"B"
1213395,799065,4,2013,"B"
228868,1471858,4,2013,"B"
1270612,1171962,1,2013,"B"
1213395,268328,2,2013,"B"
217030,1471858,5,2013,"B"
1345586,217030,4,2013,"B"
100623,1213395,1,2013,"B"
1181827,268328,8,2013,"B"
1345586,1213395,4,2013,"B"
1213395,799065,4,2013,"B"
1471858,268328,4,2013,"B"
1270612,1171962,1,2013,"B"
1171962,1471858,2,2013,"B"
100623,1471858,1,2013,"B"
1213395,205192,5,2013,"B"
1345586,1270612,4,2013,"B"
1181827,90758,8,2013,"B"
1213395,799065,4,2013,"B"
228868,268328,4,2013,"B"
1270612,1219314,1,2013,"B"
228868,1213395,4,2013,"B"
1213395,224922,5,2013,"B"
100623,1213395,1,2013,"B"
268328,217030,8,2013,"B"
268328,217030,2,2013,"B"
217030,1410695,2,2013,"B"
228868,1171962,4,2013,"B"
1213395,1471858,4,2013,"B"
1410695,1181827,4,2013,"B"
217030,1410695,2,2013,"B"
1213395,1471858,1,2013,"B"
1171962,1181827,1,2013,"B"
1219314,1213395,6,2013,"B"
272274,799065,4,2013,"B"
1213395,1410695,2,2013,"B"
268328,59190,8,2013,"B"
268328,217030,2,2013,"B"
1213395,1471858,4,2013,"B"
224922,57217,4,2013,"B"
1171962,1410695,2,2013,"B"
1213395,1471858,1,2013,"B"
1171962,1471858,1,2013,"B"
224922,1181827,4,2013,"B"
1171962,1410695,2,2013,"B"
1471858,799065,8,2013,"B"
268328,1471858,2,2013,"B"
1410695,1213395,4,2013,"B"
1213395,1471858,4,2013,"B"
1270612,799065,2,2013,"B"
1219314,1270612,1,2013,"B"
1171962,1213395,1,2013,"B"
1452128,799065,4,2013,"B"
1171962,217030,2,2013,"B"
1219314,1213395,6,2013,"B"
90758,205192,8,2013,"B"
224922,228868,4,2013,"B"
1213395,217030,2,2013,"B"
1171962,799065,2,2013,"B"
1213395,1471858,4,2013,"B"
1171962,799065,1,2013,"B"
1410695,1219314,4,2013,"B"
1213395,217030,2,2013,"B"
264382,799065,6,2013,"B"
799065,57217,4,2013,"B"
1213395,217030,2,2013,"B"
1171962,1345586,8,2013,"B"
1213395,1471858,1,2013,"B"
57217,1471858,2,2013,"B"
1213395,1471858,4,2013,"B"
799065,57217,4,2013,"B"
1171962,799065,1,2013,"B"
205192,217030,2,2013,"B"
799065,268328,4,2013,"B"
1171962,1213395,6,2013,"B"
1213395,217030,2,2013,"B"
1171962,1471858,8,2013,"B"
799065,1181827,4,2013,"B"
1213395,1471858,1,2013,"B"
1213395,1471858,4,2013,"B"
57217,1471858,2,2013,"B"
1171962,799065,1,2013,"B"
1213395,217030,2,2013,"B"
1345586,1270612,4,2013,"B"
136137,205192,6,2013,"B"
1213395,217030,2,2013,"B"
1345586,1471858,4,2013,"B"
268328,1213395,8,2013,"B"
1213395,1171962,1,2013,"B"
1164070,799065,4,2013,"B"
205192,1345586,3,2013,"B"
1471858,1171962,2,2013,"B"
1345586,1471858,4,2013,"B"
1213395,205192,6,2013,"B"
799065,268328,4,2013,"B"
1471858,1171962,3,2013,"B"
1213395,268328,8,2013,"B"
1213395,217030,1,2013,"B"
57217,1213395,1,2013,"B"
1213395,799065,4,2013,"B"
90758,136137,4,2013,"B"
1270612,1171962,3,2013,"B"
268328,1213395,3,2013,"B"
799065,1471858,4,2013,"B"
1213395,205192,6,2013,"B"
1213395,1471858,3,2013,"B"
1213395,1471858,1,2013,"B"
1345586,224922,4,2013,"B"
1171962,799065,1,2013,"B"
1213395,799065,4,2013,"B"
1213395,1471858,3,2013,"B"
1270612,1213395,3,2013,"B"
799065,57217,4,2013,"B"
1213395,1471858,3,2013,"B"
1213395,205192,6,2013,"B"
1345586,57217,4,2013,"B"
1213395,1471858,1,2013,"B"
1171962,799065,1,2013,"B"
1213395,799065,4,2013,"B"
90758,1471858,3,2013,"B"
1213395,57217,8,2013,"B"
262409,799065,4,2013,"B"
57217,205192,3,2013,"B"
90758,1471858,3,2013,"B"
1270612,1181827,4,2013,"B"
1213395,205192,6,2013,"B"
1171962,1471858,1,2013,"B"
90758,1471858,3,2013,"B"
57217,799065,4,2013,"B"
1213395,1471858,1,2013,"B"
1345586,1471858,4,2013,"B"
217030,90758,8,2013,"B"
57217,205192,3,2013,"B"
217030,1471858,3,2013,"B"
1345586,57217,4,2013,"B"
1181827,205192,6,2013,"B"
90758,1471858,3,2013,"B"
264382,57217,4,2013,"B"
1171962,1471858,1,2013,"B"
1219314,1471858,1,2013,"B"
90758,1270612,8,2013,"B"
57217,205192,3,2013,"B"
57217,1471858,3,2013,"B"
90758,57217,4,2013,"B"
57217,1471858,3,2013,"B"
799065,1213395,4,2013,"B"
1213395,799065,6,2013,"B"
1171962,100623,1,2013,"B"
1219314,1471858,1,2013,"B"
90758,799065,8,2013,"B"
90758,799065,4,2013,"B"
262409,90758,4,2013,"B"
1164070,205192,3,2013,"B"
90758,1471858,3,2013,"B"
1181827,1171962,4,2013,"B"
1345586,1213395,1,2013,"B"
1213395,205192,6,2013,"B"
90758,1471858,3,2013,"B"
1181827,1164070,4,2013,"B"
1213395,1270612,8,2013,"B"
1164070,799065,4,2013,"B"
1171962,799065,1,2013,"B"
1171962,205192,3,2013,"B"
1171962,1471858,3,2013,"B"
799065,1213395,4,2013,"B"
1345586,1213395,1,2013,"B"
1171962,1181827,3,2013,"B"
264382,268328,4,2013,"B"
57217,205192,6,2013,"B"
1213395,90758,8,2013,"B"
1171962,1452128,4,2013,"B"
1171962,1471858,3,2013,"B"
90758,220976,4,2013,"B"
1171962,1213395,1,2013,"B"
1270612,1213395,3,2013,"B"
1345586,1181827,1,2013,"B"
1171962,1471858,3,2013,"B"
90758,1213395,4,2013,"B"
57217,799065,6,2013,"B"
1171962,1181827,3,2013,"B"
1213395,90758,8,2013,"B"
799065,228868,4,2013,"B"
57217,90758,4,2013,"B"
1171962,799065,1,2013,"B"
57217,1213395,3,2013,"B"
1164070,1181827,3,2013,"B"
217030,1471858,1,2013,"B"
799065,1213395,4,2013,"B"
1171962,1471858,3,2013,"B"
1213395,205192,6,2013,"B"
799065,1471858,4,2013,"B"
1270612,57217,8,2013,"B"
1171962,799065,1,2013,"B"
1471858,90758,4,2013,"B"
1171962,1471858,3,2013,"B"
57217,1213395,3,2013,"B"
1345586,1471858,4,2013,"B"
217030,90758,1,2013,"B"
1171962,1471858,3,2013,"B"
799065,136137,4,2013,"B"
1213395,268328,8,2013,"B"
1171962,1471858,3,2013,"B"
1345586,1471858,4,2013,"B"
1213395,90758,4,2013,"B"
1171962,1471858,1,2013,"B"
1171962,1213395,3,2013,"B"
268328,90758,1,2013,"B"
1171962,1471858,3,2013,"B"
1345586,1471858,4,2013,"B"
1181827,205192,6,2013,"B"
1171962,1471858,3,2013,"B"
1213395,1471858,8,2013,"B"
1345586,1471858,4,2013,"B"
1171962,799065,1,2013,"B"
1213395,90758,4,2013,"B"
217030,205192,3,2013,"B"
1171962,1181827,3,2013,"B"
1345586,1471858,4,2013,"B"
217030,90758,1,2013,"B"
1181827,59190,6,2013,"B"
1213395,1471858,3,2013,"B"
1345586,1471858,4,2013,"B"
1164070,205192,8,2013,"B"
1171962,1213395,1,2013,"B"
1345586,1471858,3,2013,"B"
1345586,1471858,4,2013,"B"
217030,205192,3,2013,"B"
1213395,90758,4,2013,"B"
799065,90758,1,2013,"B"
1345586,1471858,3,2013,"B"
1181827,205192,6,2013,"B"
1345586,1471858,4,2013,"B"
1171962,799065,1,2013,"B"
1181827,268328,8,2013,"B"
1213395,1471858,3,2013,"B"
1345586,1471858,4,2013,"B"
1345586,1471858,3,2013,"B"
1213395,90758,4,2013,"B"
1345586,1471858,4,2013,"B"
268328,90758,1,2013,"B"
1213395,205192,6,2013,"B"
1270612,1213395,1,2013,"B"
1345586,1471858,3,2013,"B"
1181827,799065,8,2013,"B"
1345586,1471858,4,2013,"B"
217030,205192,3,2013,"B"
1213395,1471858,3,2013,"B"
1345586,1471858,4,2013,"B"
1213395,90758,4,2013,"B"
217030,90758,1,2013,"B"
1171962,1410695,3,2013,"B"
1213395,205192,6,2013,"B"
1345586,1471858,4,2013,"B"
1181827,217030,8,2013,"B"
1471858,205192,3,2013,"B"
1171962,1410695,3,2013,"B"
1270612,1213395,1,2013,"B"
1345586,1471858,4,2013,"B"
1164070,90758,4,2013,"B"
217030,90758,1,2013,"B"
1171962,799065,3,2013,"B"
1345586,1471858,4,2013,"B"
1213395,205192,6,2013,"B"
1171962,217030,8,2013,"B"
1164070,1410695,3,2013,"B"
1270612,268328,1,2013,"B"
57217,1213395,4,2013,"B"
1471858,205192,3,2013,"B"
1213395,1270612,4,2013,"B"
1171962,1410695,3,2013,"B"
217030,90758,1,2013,"B"
1345586,1471858,4,2013,"B"
268328,90758,8,2013,"B"
1171962,1410695,3,2013,"B"
1213395,205192,6,2013,"B"
90758,136137,4,2013,"B"
1270612,1213395,1,2013,"B"
57217,1181827,3,2013,"B"
1164070,1410695,3,2013,"B"
1213395,1270612,4,2013,"B"
90758,57217,4,2013,"B"
268328,90758,1,2013,"B"
1171962,1410695,3,2013,"B"
268328,136137,8,2013,"B"
90758,136137,4,2013,"B"
1270612,1213395,1,2013,"B"
1213395,205192,6,2013,"B"
1171962,1471858,3,2013,"B"
1164070,1213395,3,2013,"B"
90758,136137,4,2013,"B"
57217,1270612,4,2013,"B"
217030,90758,1,2013,"B"
1171962,1471858,3,2013,"B"
90758,136137,4,2013,"B"
1219314,205192,8,2013,"B"
1181827,1213395,1,2013,"B"
1164070,1410695,3,2013,"B"
90758,136137,4,2013,"B"
1213395,205192,6,2013,"B"
57217,1471858,3,2013,"B"
1213395,90758,4,2013,"B"
90758,1213395,4,2013,"B"
1171962,1410695,3,2013,"B"
1270612,268328,1,2013,"B"
205192,1270612,8,2013,"B"
90758,136137,4,2013,"B"
268328,1471858,3,2013,"B"
1181827,799065,1,2013,"B"
1213395,205192,6,2013,"B"
90758,136137,4,2013,"B"
136137,90758,3,2013,"B"
1270612,90758,3,2013,"B"
1213395,1270612,4,2013,"B"
1345586,90758,1,2013,"B"
90758,136137,4,2013,"B"
205192,799065,8,2013,"B"
1270612,90758,3,2013,"B"
1181827,1471858,1,2013,"B"
90758,136137,4,2013,"B"
1213395,205192,6,2013,"B"
217030,90758,3,2013,"B"
90758,136137,4,2013,"B"
1213395,1270612,4,2013,"B"
136137,90758,3,2013,"B"
217030,59190,3,2013,"B"
205192,1345586,8,2013,"B"
1181827,799065,1,2013,"B"
90758,136137,4,2013,"B"
1270612,268328,1,2013,"B"
136137,90758,3,2013,"B"
90758,136137,4,2013,"B"
136137,90758,3,2013,"B"
1213395,1270612,4,2013,"B"
90758,136137,4,2013,"B"
57217,1213395,8,2013,"B"
799065,1345586,3,2013,"B"
1181827,1213395,1,2013,"B"
217030,90758,1,2013,"B"
799065,1213395,4,2013,"B"
217030,1345586,3,2013,"B"
1213395,205192,6,2013,"B"
1171962,1471858,3,2013,"B"
1213395,1270612,4,2013,"B"
1219314,57217,4,2013,"B"
224922,1471858,3,2013,"B"
57217,1270612,8,2013,"B"
1171962,799065,1,2013,"B"
90758,57217,4,2013,"B"
268328,90758,1,2013,"B"
224922,1471858,3,2013,"B"
217030,59190,3,2013,"B"
1213395,205192,6,2013,"B"
90758,136137,4,2013,"B"
1213395,1270612,4,2013,"B"
224922,1471858,3,2013,"B"
90758,136137,4,2013,"B"
799065,90758,8,2013,"B"
90758,1471858,1,2013,"B"
217030,90758,1,2013,"B"
1213395,1181827,3,2013,"B"
799065,220976,4,2013,"B"
57217,90758,3,2013,"B"
1213395,205192,6,2013,"B"
1213395,1471858,3,2013,"B"
57217,1213395,4,2013,"B"
1213395,90758,4,2013,"B"
90758,1471858,1,2013,"B"
799065,1471858,8,2013,"B"
136137,1181827,3,2013,"B"
57217,1213395,4,2013,"B"
268328,90758,1,2013,"B"
57217,1345586,3,2013,"B"
1213395,205192,6,2013,"B"
90758,136137,4,2013,"B"
1213395,1270612,4,2013,"B"
1171962,1471858,1,2013,"B"
90758,136137,4,2013,"B"
1213395,90758,8,2013,"B"
205192,1471858,3,2013,"B"
1471858,1270612,1,2013,"B"
90758,136137,4,2013,"B"
59190,1181827,3,2013,"B"
1164070,1181827,6,2013,"B"
57217,1213395,4,2013,"B"
57217,228868,4,2013,"B"
1171962,1471858,1,2013,"B"
59190,1181827,3,2013,"B"
1213395,217030,8,2013,"B"
57217,59190,3,2013,"B"
90758,136137,4,2013,"B"
1345586,1270612,1,2013,"B"
90758,1471858,3,2013,"B"
1164070,205192,6,2013,"B"
90758,136137,4,2013,"B"
1171962,90758,3,2013,"B"
1171962,1418587,1,2013,"B"
1213395,1452128,4,2013,"B"
90758,57217,8,2013,"B"
90758,136137,4,2013,"B"
1219314,90758,3,2013,"B"
57217,59190,3,2013,"B"
1181827,1345586,1,2013,"B"
90758,136137,4,2013,"B"
57217,1471858,3,2013,"B"
1213395,205192,6,2013,"B"
1171962,1471858,1,2013,"B"
1213395,1452128,4,2013,"B"
90758,799065,4,2013,"B"
1164070,1471858,3,2013,"B"
1213395,90758,8,2013,"B"
205192,217030,3,2013,"B"
90758,1213395,4,2013,"B"
1181827,1219314,1,2013,"B"
57217,1471858,3,2013,"B"
1171962,100623,1,2013,"B"
57217,205192,6,2013,"B"
90758,1213395,4,2013,"B"
264382,1345586,4,2013,"B"
1171962,90758,3,2013,"B"
90758,1270612,8,2013,"B"
90758,136137,4,2013,"B"
217030,1345586,3,2013,"B"
1164070,1471858,3,2013,"B"
1471858,1270612,1,2013,"B"
90758,1471858,1,2013,"B"
90758,136137,4,2013,"B"
1164070,1471858,3,2013,"B"
1164070,205192,6,2013,"B"
